year,basin_index,class_id,count
1921,3,1,4
1921,3,3,1
1921,3,4,75
1921,3,5,3
1921,4,1,54
1921,4,3,128
1921,4,4,3292
1921,4,5,1587
1921,5,1,150
1921,5,3,2
1921,5,4,1155
1921,5,5,424
1921,6,1,122
1921,6,3,2
1921,6,4,1102
1921,6,5,1973
1921,7,1,23
1921,7,3,3
1921,7,4,2564
1921,7,5,783
1921,8,1,39
1921,8,3,41
1921,8,4,1095
1921,8,5,136
1921,9,1,160
1921,9,3,10
1921,9,4,6911
1921,9,5,1254
1921,10,1,43
1921,10,3,15
1921,10,4,5065
1921,10,5,1297
1921,11,4,2095
1921,11,5,345
1921,12,1,19
1921,12,3,10
1921,12,4,4104
1921,12,5,798
1921,13,1,6
1921,13,3,32
1921,13,4,7019
1921,13,5,1170
1921,14,3,1
1921,14,4,970
1921,14,5,25
1921,15,4,2208
1921,15,5,140
1921,16,1,3
1921,16,3,1
1921,16,4,384
1921,16,5,93
1921,17,1,42
1921,17,3,28
1921,17,4,6313
1921,17,5,856
1921,18,1,4
1921,18,3,2
1921,18,4,1598
1921,18,5,618
1922,0,1,217
1922,0,3,65
1922,0,4,8157
1922,0,5,2678
1922,1,1,37
1922,1,4,1820
1922,1,5,2583
1922,2,1,59
1922,2,3,8
1922,2,4,5537
1922,2,5,722
1922,3,1,4
1922,3,3,1
1922,3,4,75
1922,3,5,3
1922,4,1,54
1922,4,3,126
1922,4,4,3277
1922,4,5,1601
1922,5,1,150
1922,5,3,2
1922,5,4,1150
1922,5,5,426
1922,6,1,122
1922,6,3,2
1922,6,4,1102
1922,6,5,1971
1922,7,1,23
1922,7,3,3
1922,7,4,2571
1922,7,5,778
1922,8,1,39
1922,8,3,46
1922,8,4,1095
1922,8,5,134
1922,9,1,160
1922,9,3,10
1922,9,4,6905
1922,9,5,1258
1922,10,1,43
1922,10,3,15
1922,10,4,5072
1922,10,5,1290
1922,11,4,2085
1922,11,5,343
1922,12,1,19
1922,12,3,10
1922,12,4,4094
1922,12,5,799
1922,13,1,6
